2:45:32 92% (14m left); send: 14772342 1.49 Kp/s (1.49 Kp/s avg); recv: 10560 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:33 92% (14m left); send: 14773830 1.49 Kp/s (1.49 Kp/s avg); recv: 10560 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:34 92% (14m left); send: 14775317 1.49 Kp/s (1.49 Kp/s avg); recv: 10560 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:35 92% (14m left); send: 14776805 1.49 Kp/s (1.49 Kp/s avg); recv: 10561 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:36 92% (14m left); send: 14778293 1.49 Kp/s (1.49 Kp/s avg); recv: 10561 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:37 92% (14m left); send: 14779782 1.49 Kp/s (1.49 Kp/s avg); recv: 10561 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:38 92% (14m left); send: 14781269 1.49 Kp/s (1.49 Kp/s avg); recv: 10561 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:39 92% (14m left); send: 14782756 1.49 Kp/s (1.49 Kp/s avg); recv: 10562 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:40 92% (14m left); send: 14784245 1.49 Kp/s (1.49 Kp/s avg); recv: 10562 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:41 92% (14m left); send: 14785733 1.49 Kp/s (1.49 Kp/s avg); recv: 10562 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:42 92% (14m left); send: 14787222 1.49 Kp/s (1.49 Kp/s avg); recv: 10562 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:43 92% (14m left); send: 14788710 1.49 Kp/s (1.49 Kp/s avg); recv: 10562 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:44 92% (14m left); send: 14790198 1.49 Kp/s (1.49 Kp/s avg); recv: 10563 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:45 92% (14m left); send: 14791685 1.49 Kp/s (1.49 Kp/s avg); recv: 10563 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:46 92% (14m left); send: 14793174 1.49 Kp/s (1.49 Kp/s avg); recv: 10563 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:47 92% (14m left); send: 14794661 1.49 Kp/s (1.49 Kp/s avg); recv: 10563 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:48 92% (14m left); send: 14796149 1.49 Kp/s (1.49 Kp/s avg); recv: 10563 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:49 92% (14m left); send: 14797635 1.49 Kp/s (1.49 Kp/s avg); recv: 10564 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:50 92% (14m left); send: 14799125 1.49 Kp/s (1.49 Kp/s avg); recv: 10564 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:51 92% (14m left); send: 14800613 1.49 Kp/s (1.49 Kp/s avg); recv: 10565 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:52 92% (14m left); send: 14802102 1.49 Kp/s (1.49 Kp/s avg); recv: 10566 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:53 92% (14m left); send: 14803590 1.49 Kp/s (1.49 Kp/s avg); recv: 10567 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:54 92% (14m left); send: 14805078 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:55 92% (14m left); send: 14806566 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:56 92% (14m left); send: 14808053 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:57 92% (14m left); send: 14809540 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:58 92% (14m left); send: 14811026 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:45:59 92% (14m left); send: 14812515 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:00 92% (14m left); send: 14814003 1.49 Kp/s (1.49 Kp/s avg); recv: 10568 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:01 92% (14m left); send: 14815492 1.49 Kp/s (1.49 Kp/s avg); recv: 10569 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:02 92% (14m left); send: 14816980 1.49 Kp/s (1.49 Kp/s avg); recv: 10569 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:03 92% (14m left); send: 14818468 1.49 Kp/s (1.49 Kp/s avg); recv: 10569 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:04 92% (14m left); send: 14819953 1.48 Kp/s (1.49 Kp/s avg); recv: 10569 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:05 92% (14m left); send: 14821442 1.49 Kp/s (1.49 Kp/s avg); recv: 10570 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:06 92% (14m left); send: 14822930 1.49 Kp/s (1.49 Kp/s avg); recv: 10572 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:07 92% (14m left); send: 14824414 1.48 Kp/s (1.49 Kp/s avg); recv: 10572 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:08 92% (14m left); send: 14825906 1.49 Kp/s (1.49 Kp/s avg); recv: 10572 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:09 92% (13m left); send: 14827389 1.48 Kp/s (1.49 Kp/s avg); recv: 10572 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:10 92% (13m left); send: 14828879 1.49 Kp/s (1.49 Kp/s avg); recv: 10575 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:11 92% (13m left); send: 14830368 1.49 Kp/s (1.49 Kp/s avg); recv: 10578 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:12 92% (13m left); send: 14831855 1.49 Kp/s (1.49 Kp/s avg); recv: 10578 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:13 92% (13m left); send: 14833342 1.49 Kp/s (1.49 Kp/s avg); recv: 10579 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:14 92% (13m left); send: 14834829 1.49 Kp/s (1.49 Kp/s avg); recv: 10581 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:15 92% (13m left); send: 14836318 1.49 Kp/s (1.49 Kp/s avg); recv: 10585 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:16 92% (13m left); send: 14837794 1.48 Kp/s (1.49 Kp/s avg); recv: 10587 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:17 92% (13m left); send: 14839291 1.50 Kp/s (1.49 Kp/s avg); recv: 10588 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:18 92% (13m left); send: 14840782 1.49 Kp/s (1.49 Kp/s avg); recv: 10588 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:19 92% (13m left); send: 14842264 1.48 Kp/s (1.49 Kp/s avg); recv: 10588 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:20 92% (13m left); send: 14843757 1.49 Kp/s (1.49 Kp/s avg); recv: 10590 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:21 92% (13m left); send: 14845240 1.48 Kp/s (1.49 Kp/s avg); recv: 10591 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:22 92% (13m left); send: 14846732 1.49 Kp/s (1.49 Kp/s avg); recv: 10596 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:23 92% (13m left); send: 14848220 1.49 Kp/s (1.49 Kp/s avg); recv: 10598 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:24 92% (13m left); send: 14849705 1.48 Kp/s (1.49 Kp/s avg); recv: 10598 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:25 92% (13m left); send: 14851196 1.49 Kp/s (1.49 Kp/s avg); recv: 10598 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:26 92% (13m left); send: 14852684 1.49 Kp/s (1.49 Kp/s avg); recv: 10599 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:27 92% (13m left); send: 14854172 1.49 Kp/s (1.49 Kp/s avg); recv: 10599 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:28 92% (13m left); send: 14855661 1.49 Kp/s (1.49 Kp/s avg); recv: 10602 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:29 92% (13m left); send: 14857148 1.49 Kp/s (1.49 Kp/s avg); recv: 10602 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:30 92% (13m left); send: 14858636 1.49 Kp/s (1.49 Kp/s avg); recv: 10602 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:31 92% (13m left); send: 14860124 1.49 Kp/s (1.49 Kp/s avg); recv: 10605 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:32 92% (13m left); send: 14861612 1.49 Kp/s (1.49 Kp/s avg); recv: 10606 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:33 92% (13m left); send: 14863100 1.49 Kp/s (1.49 Kp/s avg); recv: 10608 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:34 92% (13m left); send: 14864588 1.49 Kp/s (1.49 Kp/s avg); recv: 10609 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:35 92% (13m left); send: 14866075 1.49 Kp/s (1.49 Kp/s avg); recv: 10609 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:36 92% (13m left); send: 14867563 1.49 Kp/s (1.49 Kp/s avg); recv: 10610 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:37 92% (13m left); send: 14869052 1.49 Kp/s (1.49 Kp/s avg); recv: 10611 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:38 93% (13m left); send: 14870542 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:39 93% (13m left); send: 14872030 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:40 93% (13m left); send: 14873517 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:41 93% (13m left); send: 14875007 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:42 93% (13m left); send: 14876495 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:43 93% (13m left); send: 14877983 1.49 Kp/s (1.49 Kp/s avg); recv: 10612 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:44 93% (13m left); send: 14879471 1.49 Kp/s (1.49 Kp/s avg); recv: 10614 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:45 93% (13m left); send: 14880951 1.48 Kp/s (1.49 Kp/s avg); recv: 10615 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:46 93% (13m left); send: 14882436 1.48 Kp/s (1.49 Kp/s avg); recv: 10615 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:47 93% (13m left); send: 14883934 1.50 Kp/s (1.49 Kp/s avg); recv: 10617 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:48 93% (13m left); send: 14885422 1.49 Kp/s (1.49 Kp/s avg); recv: 10619 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:49 93% (13m left); send: 14886910 1.49 Kp/s (1.49 Kp/s avg); recv: 10621 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:50 93% (13m left); send: 14888398 1.49 Kp/s (1.49 Kp/s avg); recv: 10621 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:51 93% (13m left); send: 14889886 1.49 Kp/s (1.49 Kp/s avg); recv: 10622 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:52 93% (13m left); send: 14891375 1.49 Kp/s (1.49 Kp/s avg); recv: 10622 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:53 93% (13m left); send: 14892862 1.49 Kp/s (1.49 Kp/s avg); recv: 10622 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:54 93% (13m left); send: 14894351 1.49 Kp/s (1.49 Kp/s avg); recv: 10623 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:55 93% (13m left); send: 14895839 1.49 Kp/s (1.49 Kp/s avg); recv: 10623 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:56 93% (13m left); send: 14897325 1.49 Kp/s (1.49 Kp/s avg); recv: 10623 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:57 93% (13m left); send: 14898815 1.49 Kp/s (1.49 Kp/s avg); recv: 10623 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:58 93% (13m left); send: 14900302 1.49 Kp/s (1.49 Kp/s avg); recv: 10623 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:46:59 93% (13m left); send: 14901790 1.49 Kp/s (1.49 Kp/s avg); recv: 10624 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:00 93% (13m left); send: 14903279 1.49 Kp/s (1.49 Kp/s avg); recv: 10625 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:01 93% (13m left); send: 14904767 1.49 Kp/s (1.49 Kp/s avg); recv: 10625 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:02 93% (13m left); send: 14906255 1.49 Kp/s (1.49 Kp/s avg); recv: 10626 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:03 93% (13m left); send: 14907743 1.49 Kp/s (1.49 Kp/s avg); recv: 10631 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:04 93% (13m left); send: 14909231 1.49 Kp/s (1.49 Kp/s avg); recv: 10632 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:05 93% (13m left); send: 14910719 1.49 Kp/s (1.49 Kp/s avg); recv: 10634 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:06 93% (13m left); send: 14912206 1.49 Kp/s (1.49 Kp/s avg); recv: 10634 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:07 93% (13m left); send: 14913695 1.49 Kp/s (1.49 Kp/s avg); recv: 10637 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:08 93% (13m left); send: 14915183 1.49 Kp/s (1.49 Kp/s avg); recv: 10640 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:09 93% (12m left); send: 14916671 1.49 Kp/s (1.49 Kp/s avg); recv: 10645 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:10 93% (12m left); send: 14918159 1.49 Kp/s (1.49 Kp/s avg); recv: 10648 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:11 93% (12m left); send: 14919647 1.49 Kp/s (1.49 Kp/s avg); recv: 10648 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:12 93% (12m left); send: 14921135 1.49 Kp/s (1.49 Kp/s avg); recv: 10649 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:13 93% (12m left); send: 14922622 1.49 Kp/s (1.49 Kp/s avg); recv: 10650 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:14 93% (12m left); send: 14924111 1.49 Kp/s (1.49 Kp/s avg); recv: 10650 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:15 93% (12m left); send: 14925598 1.49 Kp/s (1.49 Kp/s avg); recv: 10652 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:16 93% (12m left); send: 14927086 1.49 Kp/s (1.49 Kp/s avg); recv: 10656 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:17 93% (12m left); send: 14928571 1.48 Kp/s (1.49 Kp/s avg); recv: 10656 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:18 93% (12m left); send: 14930058 1.49 Kp/s (1.49 Kp/s avg); recv: 10657 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:19 93% (12m left); send: 14931547 1.49 Kp/s (1.49 Kp/s avg); recv: 10658 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:20 93% (12m left); send: 14933033 1.49 Kp/s (1.49 Kp/s avg); recv: 10659 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:21 93% (12m left); send: 14934516 1.48 Kp/s (1.49 Kp/s avg); recv: 10661 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:22 93% (12m left); send: 14936007 1.49 Kp/s (1.49 Kp/s avg); recv: 10662 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:23 93% (12m left); send: 14937493 1.49 Kp/s (1.49 Kp/s avg); recv: 10663 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:24 93% (12m left); send: 14938983 1.49 Kp/s (1.49 Kp/s avg); recv: 10663 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:25 93% (12m left); send: 14940471 1.49 Kp/s (1.49 Kp/s avg); recv: 10665 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:26 93% (12m left); send: 14941959 1.49 Kp/s (1.49 Kp/s avg); recv: 10666 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:27 93% (12m left); send: 14943447 1.49 Kp/s (1.49 Kp/s avg); recv: 10669 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:28 93% (12m left); send: 14944935 1.49 Kp/s (1.49 Kp/s avg); recv: 10670 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:29 93% (12m left); send: 14946424 1.49 Kp/s (1.49 Kp/s avg); recv: 10671 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:30 93% (12m left); send: 14947911 1.49 Kp/s (1.49 Kp/s avg); recv: 10672 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:31 93% (12m left); send: 14949399 1.49 Kp/s (1.49 Kp/s avg); recv: 10674 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:32 93% (12m left); send: 14950886 1.49 Kp/s (1.49 Kp/s avg); recv: 10677 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:33 93% (12m left); send: 14952374 1.49 Kp/s (1.49 Kp/s avg); recv: 10678 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:34 93% (12m left); send: 14953861 1.49 Kp/s (1.49 Kp/s avg); recv: 10679 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:35 93% (12m left); send: 14955348 1.49 Kp/s (1.49 Kp/s avg); recv: 10679 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:36 93% (12m left); send: 14956833 1.48 Kp/s (1.49 Kp/s avg); recv: 10679 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:37 93% (12m left); send: 14958326 1.49 Kp/s (1.49 Kp/s avg); recv: 10679 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:38 93% (12m left); send: 14959813 1.49 Kp/s (1.49 Kp/s avg); recv: 10681 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:39 93% (12m left); send: 14961302 1.49 Kp/s (1.49 Kp/s avg); recv: 10681 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:40 93% (12m left); send: 14962790 1.49 Kp/s (1.49 Kp/s avg); recv: 10681 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:41 93% (12m left); send: 14964274 1.48 Kp/s (1.49 Kp/s avg); recv: 10682 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:42 93% (12m left); send: 14965766 1.49 Kp/s (1.49 Kp/s avg); recv: 10684 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:43 93% (12m left); send: 14967254 1.49 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:44 93% (12m left); send: 14968742 1.49 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:45 93% (12m left); send: 14970225 1.48 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:46 93% (12m left); send: 14971697 1.47 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:47 93% (12m left); send: 14973196 1.50 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:48 93% (12m left); send: 14974684 1.49 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:49 93% (12m left); send: 14976171 1.49 Kp/s (1.49 Kp/s avg); recv: 10684 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:50 93% (12m left); send: 14977663 1.49 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:51 93% (12m left); send: 14979143 1.48 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:52 93% (12m left); send: 14980625 1.48 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:53 93% (12m left); send: 14982115 1.49 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:54 93% (12m left); send: 14983599 1.48 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:55 93% (12m left); send: 14985082 1.48 Kp/s (1.49 Kp/s avg); recv: 10685 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:56 93% (12m left); send: 14986566 1.48 Kp/s (1.49 Kp/s avg); recv: 10686 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:57 93% (12m left); send: 14988058 1.49 Kp/s (1.49 Kp/s avg); recv: 10686 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:58 93% (12m left); send: 14989546 1.49 Kp/s (1.49 Kp/s avg); recv: 10687 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:47:59 93% (12m left); send: 14991024 1.48 Kp/s (1.49 Kp/s avg); recv: 10687 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:00 93% (12m left); send: 14992510 1.49 Kp/s (1.49 Kp/s avg); recv: 10687 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:01 93% (12m left); send: 14993993 1.48 Kp/s (1.49 Kp/s avg); recv: 10689 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:02 93% (12m left); send: 14995481 1.49 Kp/s (1.49 Kp/s avg); recv: 10691 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
2:48:03 93% (12m left); send: 14996960 1.48 Kp/s (1.49 Kp/s avg); recv: 10693 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.07%
